hrhhid2,gestfips,hefaminc,hwhhwgt,helaptop,hedesktp,hetablet,hemphone,heinhome
16011,25,16,4176.1814,1,1,2,1,1
16011,25,11,2812.7785,2,2,2,1,1
16011,25,16,3176.671,2,1,2,1,1
16011,25,12,2967.888,1,2,1,1,1
16011,25,13,3539.3346,2,2,1,1,1
16011,25,1,2807.7229,2,2,2,2,2
15011,25,11,2346.0999,1,1,1,1,1
15011,25,16,2584.119,1,1,1,1,1
15011,25,16,3084.6004,1,2,1,1,1
15011,25,16,3108.6752,1,2,1,1,1
15011,25,12,2491.4467,1,2,1,1,1
15011,25,12,3113.6904,2,2,2,2,1
15011,25,6,3005.5689,2,2,2,2,2
16011,25,14,2462.0663,1,2,1,1,1
16011,25,4,2333.4042,2,2,1,1,1
16011,25,6,2633.9939,2,2,2,1,1
16011,25,16,2489.4647,1,2,1,1,1
16011,25,13,3318.2975,1,2,1,1,1
16011,25,9,2471.3545,1,2,1,2,1
15011,25,12,2954.1199,1,2,1,1,1
15011,25,11,2716.0435,2,2,2,2,2
16011,25,7,2922.8253,2,2,2,2,2
16011,25,13,2981.932,1,2,1,1,1
16011,25,16,3250.3998,1,2,2,1,1
16011,25,14,2907.0975,2,2,1,1,1
15011,25,12,3302.9508,1,2,1,1,1
15011,25,16,2867.3697,1,2,2,1,1
16011,25,8,2768.6497,1,2,1,1,1
15011,25,16,3099.556,1,1,1,1,1
15011,25,15,2258.9192,1,1,1,1,1
15011,25,16,3076.0262,1,1,1,1,1
15011,25,16,2560.881,1,2,2,1,1
15011,25,16,2407.8254,1,2,1,1,1
15011,25,15,2806.6846,1,2,1,1,1
15011,25,16,2754.4931,1,1,1,1,1
15012,25,15,2748.1289,1,1,1,1,1
15011,25,15,2922.2679,1,1,1,1,1
15011,25,16,3228.35,1,1,1,1,1
15011,25,13,3370.881,2,2,2,1,1
15011,25,12,4740.0219,2,2,2,1,1
15011,25,15,3739.8509,1,2,2,1,1
15011,25,1,3762.4939,2,2,2,1,1
15011,25,1,2961.6843,2,2,2,1,1
15011,25,12,2677.9963,2,2,1,1,1
15011,25,14,3006.6377,1,2,2,1,1
15011,25,16,2514.37,1,2,2,1,1
15011,25,16,2632.6406,1,2,2,1,1
15011,25,15,3057.3723,1,1,1,1,1
15011,25,6,2010.353,1,1,1,1,1
15011,25,4,3331.4104,2,2,2,2,2
16011,25,16,2610.1808,1,1,1,1,1
16011,25,14,2297.2966,1,2,2,1,1
16011,25,14,2633.9939,2,1,2,1,1
16011,25,16,2753.9639,1,1,1,1,1
16011,25,16,2861.4792,1,2,2,1,1
16011,25,16,3038.2891,1,1,2,1,1
16011,25,15,2693.0407,1,1,1,1,1
16011,25,16,2788.803,1,2,1,1,1
16011,25,15,2542.6171,1,1,2,1,1
16011,25,15,2697.1944,1,1,1,1,1
16011,25,16,3103.6098,1,1,2,1,1
16011,25,12,2397.0053,1,2,2,1,1
16011,25,16,2983.9381,1,1,1,1,1
16011,25,10,3741.8104,2,2,2,2,2
16011,25,12,3210.4912,1,1,1,1,1
16011,25,15,2826.6225,1,2,1,1,1
16011,25,15,3038.2891,1,1,1,1,1
15011,25,16,3288.828,1,1,1,1,1
15011,25,15,2939.4208,1,1,1,1,1
15011,25,16,2603.3618,1,2,1,1,1
15011,25,15,3525.9977,1,1,1,1,1
15011,25,8,2708.4542,2,2,2,2,2
15011,25,16,3263.8697,2,2,2,2,2
15011,25,13,3119.0949,1,2,1,1,1
15011,25,14,2034.6619,1,2,1,1,1
15011,25,15,2874.8458,1,1,1,1,1
15011,25,16,2524.1944,1,2,1,1,1
15011,25,13,2603.3618,1,2,1,1,1
16011,25,16,2913.9321,1,2,1,1,1
16011,25,16,2139.5571,1,1,1,1,1
16011,25,16,2748.3003,1,1,1,1,1
16011,25,16,2394.5361,2,2,2,2,1
16011,25,16,2930.2839,1,2,1,1,1
16011,25,16,2928.7217,1,1,2,1,1
16011,25,15,3022.1743,1,2,1,1,1
16011,25,16,2466.4995,1,2,1,1,1
16011,25,15,4132.6898,1,2,2,1,1
16011,25,8,3010.963,1,2,2,1,1
15011,25,12,2565.2168,2,2,2,2,2
15011,25,14,2844.7701,1,2,1,1,1
15012,25,15,2491.4467,1,2,1,1,1
15011,25,16,2949.1411,1,2,1,1,1
15012,25,2,2569.5308,1,2,1,1,1
15011,25,15,2565.2168,1,2,1,1,1
15011,25,16,2565.2168,1,2,2,1,1
16011,25,16,2343.6064,1,2,1,1,1
16011,25,15,2753.9639,1,2,2,1,1
16011,25,16,3044.0089,1,2,2,1,1
15011,25,14,3100.1869,1,1,2,1,1
15011,25,16,2871.477,1,2,2,1,1
15011,25,6,3501.1143,1,2,2,1,1
15011,25,6,2978.285,2,2,2,2,2
15011,25,16,2871.477,1,2,2,1,2
15011,25,7,3594.863,1,2,2,1,1
15011,25,10,4479.3363,2,2,2,1,1
16011,25,16,3035.7675,1,1,1,1,1
16011,25,10,3857.9202,2,2,1,1,1
15011,25,13,2872.5326,1,2,1,1,1
15011,25,15,3412.6649,1,2,1,1,1
15011,25,14,3288.5226,1,2,2,1,1
15011,25,8,3335.3712,1,1,2,1,1
15011,25,14,3371.9642,1,2,1,1,1
15011,25,16,3200.7232,1,1,1,1,1
15011,25,13,3319.4506,1,2,1,1,1
15011,25,13,2815.1132,2,1,1,1,1
15011,25,16,2943.5498,1,2,1,1,1
15011,25,4,3742.7647,2,2,1,1,1
15011,25,14,2925.355,1,2,2,1,1
15011,25,13,2946.9109,2,1,2,1,1
16011,25,9,2488.7652,2,2,1,1,1
16011,25,15,3446.4661,1,2,1,1,1
16011,25,11,3672.5374,2,2,2,1,1
16011,25,5,3476.7695,2,2,2,2,2
16011,25,12,2730.712,2,2,1,2,2
16011,25,16,2838.9679,1,1,1,1,1
16011,25,1,3001.3022,1,1,2,1,1
16011,25,15,3379.5799,1,2,2,2,1
16011,25,14,3428.2242,2,2,2,2,2
16011,25,13,2782.1251,1,2,2,1,1
15011,28,13,1383.5203,2,2,2,2,2
16011,28,4,1452.9403,2,2,2,2,2
16011,28,8,1577.1189,2,2,1,1,1
16011,28,13,1577.1189,2,2,2,1,2
15011,28,16,1544.4053,1,2,1,1,1
15011,28,11,1467.1131,2,2,2,1,1
15011,28,12,1286.7825,1,1,1,1,1
15011,28,14,1676.9562,1,1,2,1,1
15011,28,6,2326.6473,2,2,2,1,1
15011,28,16,1578.3928,1,1,1,1,1
16011,28,5,2269.6838,2,2,2,1,1
16011,28,7,1951.7589,2,2,2,1,1
15011,28,16,1242.7452,1,2,1,1,1
15011,28,4,1295.7098,2,2,2,2,2
16011,28,8,1256.8652,1,2,1,1,1
16011,28,5,1369.2558,2,2,2,2,2
16011,28,8,1342.1149,2,2,1,1,1
15011,28,8,1181.0316,2,2,2,2,2
16011,28,16,1164.0811,1,1,1,1,1
15011,28,15,1506.4983,1,1,1,1,1
15011,28,13,1564.3519,1,1,2,1,1
16011,28,1,1670.4808,1,2,1,1,1
16011,28,3,3137.7685,1,2,1,1,1
15011,28,9,1560.6522,2,2,2,1,1
15011,28,9,1963.2394,1,2,2,1,1
15011,28,9,1374.058,2,2,2,1,1
15011,28,11,1134.2709,2,2,2,2,2
15011,28,10,1915.1928,2,2,2,1,1
15011,28,1,1849.4006,1,1,2,1,2
16011,28,8,2548.4717,2,2,1,1,1
16011,28,8,1520.2247,2,2,2,1,1
16011,28,14,1442.5673,2,2,2,1,1
15011,28,14,1455.3222,1,2,1,1,1
16011,28,11,1320.8075,2,1,1,2,1
15011,28,4,1687.6246,2,2,2,1,2
16011,28,14,1022.2531,2,2,2,2,2
16011,28,1,1298.9011,2,2,2,1,2
15011,28,4,1939.5838,2,2,2,1,2
16011,28,4,2141.7749,2,2,2,1,2
15011,28,10,1845.4374,1,2,1,1,1
15011,28,13,1811.1207,1,2,1,1,1
15011,28,8,1119.783,2,2,2,1,2
15011,28,12,1317.8152,1,2,2,1,1
16011,28,7,1296.0206,2,2,2,2,2
16011,28,10,1296.0206,2,2,2,2,2
16011,28,8,1265.591,2,2,2,1,1
15011,28,12,1797.2813,1,1,2,1,1
15011,28,3,1046.581,2,2,2,1,1
16011,28,8,2404.7009,2,2,2,2,2
16011,28,5,1342.1149,2,2,1,1,1
15011,28,6,2050.8892,2,2,2,1,1
16011,28,5,1296.0206,2,2,2,1,2
15011,28,14,1998.2106,1,2,1,1,1
16011,28,11,2384.3683,1,2,1,1,1
16011,28,1,1157.4988,2,2,2,2,2
15011,28,7,1595.824,1,2,1,1,1
15011,28,7,1374.058,1,1,1,1,1
15011,28,9,1566.294,1,2,1,1,1
15011,28,10,1518.6589,1,2,1,1,1
15011,28,4,1119.783,2,2,2,1,2
15012,28,14,1199.1437,1,2,1,1,1
15011,33,7,741.4456,1,2,2,1,1
15011,33,14,791.7955,1,2,1,1,1
15011,33,13,999.7189,1,2,1,1,1
15011,33,10,849.4967,1,1,1,1,1
15011,33,12,1449.1903,2,1,1,1,1
15011,33,14,780.9099,2,1,1,1,1
15011,33,4,846.34,2,2,1,1,1
15011,33,14,880.8622,1,1,1,1,1
15011,33,16,922.518,1,1,1,1,1
15011,33,16,1038.9648,1,2,1,1,1
15011,33,16,786.6239,1,2,1,1,1
15011,33,11,845.7901,2,2,1,1,1
16011,33,16,801.2709,1,2,1,1,1
16011,33,14,766.5546,1,2,1,1,1
16011,33,16,759.6244,1,1,1,1,1
16011,33,10,915.1024,2,1,2,1,1
16011,33,11,826.0307,1,2,1,1,1
16011,33,14,1038.8936,2,1,1,1,1
16011,33,1,1436.2652,2,2,2,1,2
15011,33,11,960.1325,1,1,2,1,1
15011,33,11,933.1901,1,2,1,1,1
15011,33,14,656.036,2,2,2,2,1
15012,33,15,1596.7694,1,2,1,1,1
15011,33,16,1292.6393,1,2,2,1,1
16011,33,14,670.5891,2,1,1,1,1
16011,33,16,943.4495,1,2,1,1,1
16011,33,3,676.302,2,2,2,1,2
16011,33,7,676.302,2,2,2,2,2
15011,33,16,1264.3394,1,1,1,1,1
15011,33,15,912.3948,2,1,1,1,1
15011,33,16,870.7886,2,1,1,1,1
15012,33,14,914.3288,1,1,1,1,1
15011,33,15,934.4249,1,2,1,1,1
15011,33,11,682.6846,2,2,2,2,2
15011,33,14,883.4899,1,1,1,1,1
15011,33,13,732.9664,1,1,1,1,1
15011,33,16,869.8745,1,2,1,1,1
15011,33,15,988.286,1,1,1,1,1
15011,33,7,782.7404,2,2,2,1,1
15011,33,10,870.7886,2,2,2,1,1
15011,33,7,1526.8091,1,2,2,1,1
16011,33,14,1545.8674,1,2,2,1,1
16011,33,15,929.5253,1,1,1,1,1
16011,33,16,851.8868,1,2,1,1,1
16011,33,9,668.5677,2,2,1,1,1
16011,33,11,819.925,1,2,1,1,1
16011,33,15,929.5253,1,1,1,1,1
16011,33,13,819.3603,1,1,1,1,1
15011,33,16,1264.3394,1,1,1,1,1
15011,33,14,912.3948,1,2,1,1,1
15011,33,11,869.8745,1,1,1,1,1
15011,33,11,1065.9649,1,2,1,1,1
16011,33,13,959.2651,1,2,1,1,1
15011,33,1,1049.0424,1,1,2,1,1
15011,34,8,3799.835,2,2,2,2,1
15011,34,16,4271.5932,1,2,2,1,1
15011,34,14,5869.9578,1,2,1,1,1
15011,34,5,3819.5926,2,2,2,2,2
15011,34,14,7540.4236,2,2,2,1,1
15011,34,10,3524.3016,1,1,1,1,1
15011,34,14,4522.4399,1,1,2,1,1
15011,34,13,4680.4361,1,2,1,1,1
15011,34,16,3985.5101,1,1,2,1,1
16011,34,16,4135.742,1,2,1,1,1
16011,34,6,3789.614,2,1,1,1,1
16011,34,13,4104.3109,1,1,2,1,1
16011,34,11,3423.0814,2,1,2,2,1
16011,34,15,5002.8282,1,1,2,1,1
16011,34,13,4302.5983,1,2,1,1,1
15011,34,16,4766.5949,1,1,1,1,1
16011,34,13,3750.8372,2,2,2,2,2
16011,34,14,3460.8617,1,2,1,1,1
16011,34,11,3750.8372,2,1,2,2,1
15011,34,10,4680.4361,2,2,2,2,2
15011,34,14,4096.7898,1,1,1,1,1
15011,34,13,4154.5044,1,2,2,1,1
16011,34,14,3933.8002,1,2,1,1,1
16011,34,7,3819.9422,2,2,2,1,1
16011,34,15,4442.4666,1,1,2,1,1
16011,34,16,4992.3885,1,1,2,1,1
15011,34,16,4333.1461,1,1,1,1,1
16011,34,12,4173.0037,1,2,2,1,1
16011,34,13,3750.8372,1,1,1,1,1
15011,34,16,4169.147,1,2,2,1,1
15011,34,14,4493.6319,1,2,2,1,1
15011,34,6,5865.8466,2,2,2,1,1
15011,34,14,8702.5765,1,2,2,1,1
16011,34,16,4574.5829,1,2,2,1,1
16011,34,11,3732.2782,2,2,2,1,1
16011,34,4,7158.992,2,2,1,2,1
16011,34,4,3919.563,2,2,2,2,2
16011,34,10,3903.1037,1,1,2,1,1
15011,34,14,3524.3016,2,2,1,1,1
15011,34,9,5800.028,2,2,2,2,2
16011,34,12,4570.2584,2,2,2,2,2
16011,34,15,3460.8617,2,1,2,1,1
15011,34,16,4379.0552,1,2,2,1,1
15013,34,1,4149.9566,2,2,2,1,1
15011,34,4,3467.7976,1,1,1,2,1
15011,34,11,8123.8595,1,1,2,1,1
15011,34,14,3822.577,1,2,1,1,1
15011,34,9,4822.9984,1,1,1,2,1
16011,34,16,3787.3335,2,2,2,1,2
15011,34,14,3819.5926,1,1,1,1,1
15011,34,16,5022.688,1,2,1,1,1
15011,34,15,5214.5565,1,2,1,1,1
16011,34,16,4354.4097,1,2,1,1,1
15011,34,14,3579.9059,1,2,1,1,1
15011,34,16,4801.2063,1,2,2,1,1
15011,34,16,3849.842,1,1,1,1,1
15011,34,14,5153.0404,1,1,1,1,1
15011,34,16,3849.842,1,2,1,1,1
15011,34,8,3669.3885,1,2,2,1,2
15011,34,15,5100.7108,1,1,1,1,1
15011,34,15,4211.5529,1,2,2,1,1
15011,34,16,5535.6348,1,1,2,1,1
15011,34,14,3354.9363,1,2,1,1,1
15011,34,16,3354.9363,1,2,1,1,1
15011,34,15,6641.9232,1,2,1,1,1
16011,34,16,4680.7928,1,1,1,1,1
16011,34,16,4386.6491,1,2,1,1,1
16011,34,16,3851.0241,1,2,1,1,1
15011,34,16,4614.6953,1,2,1,1,1
15011,34,14,5094.5334,1,1,2,1,1
15011,34,14,4333.1461,1,1,1,1,1
16011,34,12,4656.6609,1,2,1,1,1
16011,34,14,4736.181,2,2,2,2,2
16011,34,14,4972.9658,1,2,2,1,1
15011,34,16,5157.9675,1,1,1,1,1
15011,34,14,4240.0196,1,1,2,1,1
15011,34,15,4516.9969,1,2,1,1,1
15011,34,11,3485.8287,2,2,1,2,1
15011,34,15,3485.8287,2,1,2,1,1
16011,34,16,5277.6456,1,2,1,1,1
16011,34,15,3860.6495,1,2,1,1,1
16011,34,10,5784.5234,2,2,2,2,2
16011,34,14,4039.0817,1,2,1,1,1
16011,34,7,4305.1501,1,2,2,2,1
15011,34,8,3485.8287,1,2,1,1,1
15011,34,14,3485.8287,1,2,2,1,1
15011,34,9,3819.5926,1,2,2,1,1
15011,34,12,4240.0196,1,2,1,1,1
16011,34,15,4496.8718,1,2,2,1,1
15011,34,5,4777.7144,2,2,2,2,2
16011,34,13,6476.0965,1,2,2,1,1
16011,34,12,3739.9989,1,2,2,1,1
16011,34,11,3423.0814,2,2,2,2,2
15011,34,16,4207.1828,1,2,2,1,1
15011,34,14,5064.1235,1,2,1,1,1
15011,34,16,4801.2063,1,1,1,1,1
16011,34,16,4023.0447,1,2,1,1,1
16011,34,14,3515.4651,1,1,1,1,1
15011,34,5,5064.1235,2,2,2,2,2
15011,34,16,4096.7898,1,2,2,1,1
15011,34,15,4207.1828,2,2,1,1,1
15011,34,16,5064.1235,1,1,1,1,1
15011,34,14,5157.9675,1,1,2,1,1
15011,34,11,4384.0664,2,2,2,2,2
15011,34,16,4771.7463,1,2,1,1,1
16011,34,16,4255.1465,1,2,1,1,1
16011,34,14,4570.2584,1,2,1,1,1
16011,34,15,5241.8082,1,1,1,1,1
15011,36,7,4896.3153,1,2,2,1,1
15012,36,16,4469.6124,1,2,1,1,1
16011,36,13,4692.4298,1,1,1,1,1
15011,36,15,4393.3992,2,2,2,2,2
15011,36,10,5835.6163,1,1,2,1,1
15011,36,2,5308.846,1,1,2,1,1
15011,36,4,5359.9235,2,2,2,2,2
15011,36,9,6868.5455,1,2,2,1,1
15011,36,11,8668.2303,2,2,2,1,1
15011,36,5,4397.7608,2,2,2,1,2
15011,36,3,4397.7608,1,2,2,1,1
15011,36,11,4531.9465,1,2,2,1,1
15011,36,7,7204.5279,1,2,1,1,1
16011,36,9,4036.2369,2,2,2,2,2
16011,36,6,7762.2895,2,1,2,1,1
16011,36,14,6348.6903,1,1,1,1,1
16011,36,4,4858.1733,1,2,2,2,2
16011,36,11,9286.8442,1,2,2,1,1
16011,36,9,6705.1738,1,1,1,1,1
16011,36,16,4958.1508,1,1,1,1,1
16011,36,11,8231.2687,1,2,1,1,1
15011,36,11,4149.2762,1,2,1,1,1
16011,36,10,3439.9131,1,2,2,1,1
16011,36,4,3982.9563,1,2,2,2,1
16011,36,12,3794.7262,1,2,1,1,1
16011,36,14,6246.2193,1,1,2,1,1
16011,36,16,4253.3617,1,2,2,1,1
15011,36,14,4468.8359,1,2,2,1,1
15011,36,15,5585.5209,1,1,2,1,1
15011,36,15,3690.9161,2,2,1,1,1
15011,36,15,3765.5555,1,2,2,1,1
15011,36,14,4180.7313,1,1,1,1,2
15011,36,10,3811.6709,2,1,1,1,1
16011,36,16,4496.7248,1,2,2,1,1
16011,36,11,3876.9219,1,2,2,2,1
16011,36,11,4113.3223,2,2,2,1,1
16011,36,5,12730.1489,2,2,2,2,2
15011,36,15,3424.8807,2,1,1,1,1
15011,36,16,3742.468,1,2,2,1,1
15011,36,15,3876.1733,1,1,1,2,1
15011,36,7,3998.479,2,2,1,1,1
15011,36,11,4460.4537,2,2,2,1,1
15011,36,9,7003.5018,1,1,1,2,1
15011,36,7,2984.6199,2,2,1,1,1
15011,36,11,5943.9452,1,2,2,1,1
15012,36,10,5182.6948,2,2,2,1,2
15011,36,5,3501.9722,2,2,2,2,2
15011,36,8,3566.6314,1,2,1,1,1
16011,36,14,4112.8492,1,2,2,1,1
16011,36,11,3936.8316,1,2,1,1,1
16011,36,16,3867.2513,1,1,1,1,1
16011,36,9,5471.1396,2,2,1,1,1
16011,36,15,5247.7046,1,2,1,1,1
16011,36,16,3908.6927,1,2,1,1,1
16011,36,11,3682.1255,1,2,1,1,1
16011,36,11,3477.9737,2,2,2,2,1
16011,36,12,5662.7205,1,1,2,1,1
16011,36,4,3682.1255,2,2,2,1,1
15011,36,5,5776.8229,1,2,1,1,1
15011,36,4,4513.1007,2,2,2,1,1
15011,36,12,4518.2048,2,2,2,1,1
16011,36,12,4233.0097,2,2,2,2,2
15011,36,6,4671.841,2,2,2,1,2
16011,36,5,3612.1121,2,2,2,2,2
15011,36,15,6152.0585,2,2,2,2,2
15011,36,9,4393.3992,1,1,1,1,1
15011,36,13,4037.6303,1,2,1,1,1
15011,36,11,5027.6119,1,1,2,1,1
15011,36,13,5182.408,1,1,2,1,1
15011,36,16,4902.3565,2,2,2,2,2
15011,36,16,4035.5314,1,2,1,1,1
15011,36,7,6347.3547,2,2,1,1,1
15011,36,3,6347.3547,2,2,1,1,1
15011,36,7,6164.2526,1,2,2,1,1
15011,36,11,7383.272,1,2,2,1,1
15011,36,16,4037.6303,1,1,1,1,1
15011,36,15,3946.7958,1,2,1,1,1
15011,36,4,5509.2608,2,2,2,1,1
15011,36,16,7021.7739,1,2,2,1,1
15011,36,16,6598.1519,1,2,1,1,1
15011,36,16,5310.522,1,1,2,1,1
15012,36,13,3545.7532,1,2,2,1,1
15011,36,3,4280.9972,2,2,2,2,2
15011,36,13,4841.1311,1,2,1,1,1
15011,36,12,5039.4048,1,2,2,1,1
15011,36,7,4883.9427,2,2,2,1,1
15011,36,8,4883.9427,2,2,2,2,2
15011,36,3,5373.0692,1,2,2,1,1
16011,36,11,4881.5736,1,2,2,1,1
16011,36,16,3917.981,1,2,2,1,1
16011,36,13,3845.1244,1,2,1,1,1
16011,36,10,4427.2558,2,2,2,1,1
16011,36,10,4427.2558,2,2,2,2,2
16011,36,12,6795.1657,1,2,1,1,2
16011,36,10,5060.807,2,2,2,2,2
16011,36,16,6123.9341,1,2,1,1,1
16011,36,11,4794.8047,1,1,1,1,1
16011,36,15,5079.022,1,1,1,1,1
16011,36,15,3446.376,1,2,1,1,1
16011,36,11,4211.9716,2,2,1,1,1
16011,36,7,6581.331,2,2,1,1,1
16011,36,13,5156.2165,1,1,2,1,1
16011,36,7,3182.5372,1,1,2,2,1
16011,36,15,5334.0464,1,1,2,1,1
16011,36,4,3800.6314,2,2,2,2,2
15011,36,14,3437.2167,2,2,2,1,1
15011,36,11,3893.3639,1,2,2,1,1
15012,36,3,3682.2693,2,2,1,1,1
15011,36,16,4049.6438,1,2,2,2,1
15011,36,11,4595.5334,1,2,1,1,1
15011,36,11,3399.5656,1,2,2,1,1
15011,36,15,3795.1044,1,2,1,2,1
15011,36,4,3534.9706,2,2,1,1,1
16011,36,14,3492.4373,1,1,1,1,1
16011,36,16,4372.6163,1,1,1,1,1
16011,36,14,3962.8498,2,2,2,1,1
16011,36,11,4903.9204,2,2,2,1,1
16011,36,14,5068.8699,2,2,2,1,1
16011,36,16,3733.9132,1,1,1,1,1
16011,36,15,3804.6365,1,1,1,1,1
15011,36,12,3954.0559,2,2,2,1,1
15011,36,11,3811.6709,2,1,1,1,1
16011,36,15,4712.4503,2,1,2,1,1
16011,36,11,3953.9015,2,2,2,1,1
16011,36,10,3768.1309,1,2,1,1,1
16011,36,12,3417.4389,1,2,2,1,1
16011,36,15,4625.1993,1,2,1,1,1
16011,36,14,4093.9203,2,2,2,1,1
16011,36,15,4267.739,1,1,1,1,1
15011,36,15,5694.5189,1,2,1,1,1
15011,36,16,6980.1034,1,2,1,1,1
15011,36,6,6096.1186,2,2,2,1,1
15011,36,1,4653.9394,2,2,2,2,2
15011,36,12,6365.1654,1,2,2,2,2
15011,36,16,5509.2608,2,2,2,2,1
15011,36,16,5576.8987,1,2,1,1,1
15011,36,16,5124.0999,1,2,1,1,1
15011,36,16,5381.4075,1,1,1,1,1
15011,36,10,3502.8551,2,2,2,2,2
15011,36,14,4499.8095,2,1,1,1,1
15011,36,16,4961.5726,1,1,1,1,1
15011,36,16,4576.2821,1,2,1,1,1
15011,36,16,5732.8874,1,2,1,1,1
15011,36,14,4499.8095,2,1,2,1,1
15011,36,4,2980.9321,1,1,2,1,1
15011,36,14,5576.8987,2,2,2,2,2
15011,36,3,5830.0673,2,2,2,1,1
15011,36,1,5524.8032,1,2,2,1,1
15011,36,8,8214.3894,2,2,2,1,2
16011,36,16,6601.8658,2,1,1,1,1
16011,36,16,5183.2045,1,2,1,1,1
16011,36,16,3286.6411,1,2,2,1,1
16011,36,9,7810.1096,1,1,1,1,1
16011,36,16,4813.9963,2,2,2,2,2
16011,36,16,4645.0977,1,2,1,1,1
16011,36,14,4141.7068,1,1,2,1,1
16011,36,16,3497.3366,1,2,2,1,1
16011,36,1,5216.787,2,2,2,2,2
16011,36,15,3999.286,1,2,1,1,1
16011,36,16,4232.0678,1,2,1,1,1
16011,36,15,5163.1879,1,1,2,1,1
16011,36,16,4086.1941,1,2,2,1,1
16011,36,15,5041.4803,1,2,2,1,1
16011,36,13,4532.2669,1,1,1,1,1
16011,36,3,5177.7287,2,2,2,1,1
15011,36,8,4984.2857,1,2,2,2,2
15011,36,8,3437.2167,2,2,2,2,2
15011,36,11,3534.9706,1,2,2,1,1
15011,36,14,4280.53,1,2,1,1,1
16011,36,15,3827.7559,1,1,2,1,1
16012,36,7,5759.4209,1,2,2,1,1
15011,36,14,3703.2627,1,1,1,1,1
15011,36,16,4185.3919,1,1,1,1,1
16011,36,15,3921.0498,1,2,2,1,1
16012,36,14,6126.3722,1,1,2,1,1
16011,36,10,8045.0602,1,2,2,1,1
16011,36,10,3363.8211,2,2,2,2,1
16011,36,10,3363.8211,2,2,2,2,2
16011,36,11,3344.7519,1,2,2,1,1
16011,36,11,3556.4252,1,1,1,1,1
15011,36,15,5309.1266,2,1,1,1,1
15011,36,14,3650.486,1,2,2,1,1
15011,36,15,4615.0248,1,1,2,1,1
15011,36,10,4903.0226,2,1,2,1,1
16011,36,16,4652.9079,1,2,1,1,1
16011,36,16,5342.2806,1,1,1,1,1
16011,36,15,4785.8277,1,2,1,1,1
15011,36,13,5955.1295,1,1,2,1,1
16011,36,13,3930.9771,1,2,2,1,1
16011,36,12,3512.3485,1,2,2,1,1
16011,36,11,4817.3685,2,2,2,1,1
16011,36,1,5128.2018,1,2,1,1,1
15011,36,7,7383.272,2,2,2,1,1
15011,36,15,4457.7956,1,2,2,1,1
15011,36,8,5191.8956,2,2,2,1,1
16011,36,1,4326.8525,2,2,2,1,1
16011,36,15,4838.2401,1,2,1,1,1
16011,36,14,7264.2262,1,2,1,1,1
16011,36,11,3378.0632,1,2,1,1,1
16011,36,6,5363.8426,1,2,2,1,1
16011,36,11,4881.5736,1,2,2,1,1
16011,36,13,3685.1894,1,2,2,1,1
16011,36,16,5024.9119,1,1,2,1,1
16011,36,13,5091.3868,2,2,1,1,2
15011,36,16,3815.2784,2,1,1,1,1
15011,36,15,4112.9672,1,2,1,1,1
16011,36,11,3956.4373,2,2,2,2,2
16011,36,12,3388.8701,2,2,1,1,1
16011,36,1,5334.0464,1,2,1,1,1
15011,36,12,6736.0314,2,2,2,1,2
15011,36,16,5154.452,1,2,1,1,1
16011,36,12,3917.981,1,1,1,1,1
16011,36,15,6646.2801,1,2,1,1,1
16011,36,13,5155.0959,2,1,1,1,1
16011,36,15,3153.2382,1,2,1,1,1
15011,36,16,4800.8359,1,2,1,1,1
15011,36,15,4722.7984,1,1,2,1,1
15011,36,7,4599.113,1,2,2,1,1
15011,36,16,4167.2683,1,2,1,1,1
15011,36,13,4097.2742,1,2,2,2,1
16011,36,13,5729.7628,1,2,1,1,1
16011,36,9,4362.7211,1,2,1,1,1
16011,36,9,6763.8828,1,2,1,1,1
16011,36,10,4699.8848,1,2,2,1,1
16011,36,10,4784.1068,1,1,2,1,1
15011,36,15,3677.6696,2,2,2,1,2
15011,36,14,3940.4567,2,2,2,2,2
15011,36,14,4152.4073,1,1,2,1,1
15011,36,16,3698.7847,1,1,1,1,1
15011,36,16,4152.4073,1,2,1,1,1
15011,36,8,6668.2064,1,2,1,1,1
15011,36,4,3650.486,2,1,1,1,1
15011,36,8,4062.234,2,2,2,2,2
15011,36,10,4293.6049,1,2,2,2,1
16011,36,15,3704.8407,1,1,2,2,1
16011,36,15,4095.1606,1,1,1,1,1
16011,36,15,3565.8874,1,1,2,1,1
16011,36,11,3699.8187,2,2,1,2,2
16011,36,6,3631.4047,2,2,1,1,1
16011,36,15,5635.0353,1,2,1,1,1
16011,36,15,4270.4528,1,2,1,1,1
15011,36,11,3414.685,1,2,2,2,1
15011,36,15,3856.914,1,2,1,1,1
15011,36,12,3496.2863,1,2,1,1,1
16011,36,6,3338.3437,2,2,2,1,1
16011,36,8,3467.6199,2,1,2,1,1
16011,36,4,3498.6775,2,1,1,1,1
16011,36,16,3819.1848,1,2,1,1,1
15011,36,12,5222.0203,2,1,2,1,1
15011,36,12,3742.468,2,1,1,1,1
15011,36,12,3566.6314,1,2,2,1,1
15011,36,16,4360.0063,1,1,2,1,1
15011,36,14,5532.2006,1,2,1,1,2
15011,36,16,4391.5065,1,2,1,1,1
15011,36,4,4729.1596,1,1,1,1,1
15011,36,15,5092.3187,1,1,2,2,2
15011,36,15,5955.884,1,2,2,2,1
15011,36,15,3204.9134,1,2,1,1,1
16011,36,15,3909.0061,1,1,1,1,1
