hrhhid2,gestfips,prtage,pesex,peeduca,hefaminc,pemlr,ptdtrace,pwprmwgt,pelaptop,pemphone,peinhome,peemail,pefinanc,peegovts,peedtrai
16011,4,54,1,40,16,1,1,8566.8558,1,1,1,1,1,2,1
15011,5,32,2,42,11,7,1,2991.4293,2,1,1,1,1,1,2
15011,5,80,1,39,8,5,2,2472.0335,1,1,1,2,2,2,2
16011,5,66,1,45,4,5,1,1892.8836,2,1,1,1,2,2,2
16011,5,72,2,40,10,5,1,1711.5773,1,1,1,1,2,2,2
16011,5,65,1,39,9,5,1,1830.2802,1,1,1,2,2,2,2
16011,5,67,1,39,12,5,1,2093.7741,2,1,1,1,1,1,2
16011,5,85,2,39,12,5,1,1716.8709,2,1,2,1,1,1,2
15011,5,40,2,44,10,1,1,2877.1925,1,1,1,1,1,2,2
15011,5,46,2,38,7,2,1,2994.7973,2,1,1,2,2,2,2
16011,5,26,2,44,16,1,1,2980.8242,1,1,1,1,1,1,1
16011,5,61,2,39,7,5,1,2952.6731,2,1,2,1,2,2,2
16011,5,40,1,43,14,1,1,2758.2831,1,1,1,1,1,2,1
16011,5,80,2,40,7,5,1,1829.5256,2,2,1,1,1,2,2
16011,5,57,2,40,10,5,1,2979.1186,2,1,1,1,2,2,2
15011,5,17,1,37,6,7,1,6571.6604,2,1,1,1,2,2,2
15011,5,46,1,44,13,1,1,2940.6865,1,1,1,1,1,1,1
15011,5,59,1,39,14,1,1,2583.0148,2,1,1,2,1,1,2
15011,5,51,1,45,4,7,2,4480.8363,1,1,1,1,1,1,2
15011,5,24,2,39,11,4,1,6211.1457,2,1,1,1,1,2,2
15011,5,28,1,43,14,1,1,3749.894,1,1,1,1,1,2,2
15011,5,66,2,39,10,5,2,1932.8758,2,2,1,2,2,2,2
16011,5,64,1,46,7,1,1,2340.6541,1,1,1,1,1,1,1
16011,5,50,1,46,14,1,1,2637.4553,2,1,1,1,1,1,2
16011,5,37,2,44,16,1,1,2707.5344,1,1,1,1,1,1,1
15011,5,85,2,40,8,5,1,1912.5287,2,1,1,1,2,2,2
15011,5,69,2,39,7,5,1,1935.9507,2,1,1,2,2,2,2
15012,5,56,1,39,6,1,1,2641.3437,2,1,1,1,2,2,2
15011,5,59,1,40,13,5,1,2681.4991,2,1,1,1,1,2,2
15011,5,76,1,43,14,5,1,1866.9461,1,1,1,1,1,2,2
15011,5,72,1,43,14,5,1,1910.3724,1,1,1,1,1,2,2
15011,5,36,1,40,14,1,1,3402.7099,2,1,1,1,1,1,1
16011,5,31,2,43,15,1,1,2577.008,1,1,1,1,1,1,1
16011,5,75,1,43,13,5,1,1897.2672,1,1,1,1,1,2,2
16011,5,18,1,38,15,1,1,6056.5987,1,1,1,1,1,2,2
16011,5,39,1,34,12,1,1,3339.1782,2,1,1,1,1,2,2
16011,5,36,1,36,8,1,1,3459.2019,2,1,1,1,1,2,2
15011,5,71,2,42,13,5,1,2143.6715,2,1,1,1,1,1,2
15011,5,32,2,43,14,1,4,2517.0404,2,1,1,1,1,1,2
15012,5,38,2,40,15,1,1,2868.268,1,1,1,1,1,1,2
15011,5,75,2,38,12,5,1,1612.534,1,1,1,1,1,2,2
16011,5,72,1,43,12,5,1,1950.6637,1,1,1,1,1,2,2
16011,5,72,1,39,6,6,1,1764.6208,2,1,1,2,2,2,2
16011,5,65,2,40,9,5,1,1630.9973,1,1,1,1,1,1,2
16011,5,24,2,43,12,1,1,6070.3678,1,1,1,1,1,1,2
15011,5,62,2,36,9,5,1,2374.1112,2,1,2,2,2,2,2
15011,5,74,2,43,11,5,1,1688.9249,2,1,1,1,2,2,2
15011,5,85,1,39,1,5,1,1744.1023,2,1,1,2,2,2,2
16011,5,80,1,39,9,5,1,1904.8474,2,2,1,2,1,1,2
16011,5,79,2,39,12,7,1,1499.405,2,1,1,2,1,1,2
16011,5,56,2,39,5,6,1,2795.6769,2,1,1,2,2,2,2
15011,5,80,2,39,10,5,1,1929.1251,2,1,1,2,2,2,2
15011,5,38,1,39,16,1,1,3341.1679,1,1,1,1,1,2,2
16011,5,29,1,40,12,1,2,3439.9681,1,1,1,1,1,1,2
16011,5,39,2,35,8,6,1,2920.6978,2,1,1,1,1,1,1
16011,5,24,1,43,12,1,1,7455.9327,1,1,1,1,1,1,2
15013,5,46,1,39,13,1,1,2729.1676,1,1,1,2,2,2,2
15011,5,69,1,39,12,5,1,1968.3733,1,2,1,2,2,2,2
15011,5,18,1,39,15,7,4,5950.2209,1,1,1,1,2,2,2
16011,5,65,1,39,10,5,1,1989.5604,2,1,1,2,2,2,2
16011,5,64,1,39,11,1,1,2505.6406,1,1,1,2,1,2,2
15011,5,62,2,39,11,1,2,2927.5658,1,1,1,1,2,2,2
15011,5,40,1,40,11,6,2,2821.027,2,1,1,2,2,2,2
16011,5,60,2,40,14,5,1,2496.9739,1,1,1,1,1,1,2
15011,5,60,1,39,10,6,1,2511.0226,2,1,1,1,2,2,2
16011,5,67,2,34,12,5,1,1807.2794,2,1,1,1,1,2,2
16011,5,65,2,39,14,1,1,1807.2794,2,1,1,1,1,2,2
16011,5,55,2,41,12,1,1,2795.6769,2,1,1,1,1,2,2
15011,5,55,2,44,16,1,1,3034.1399,1,1,1,1,1,2,2
15011,5,85,2,40,11,5,1,1648.9476,1,1,1,1,1,1,2
15011,5,77,1,44,15,5,1,2094.8267,1,1,1,1,1,1,2
15011,5,75,2,43,12,5,1,1642.2358,1,1,1,1,1,1,2
15011,5,66,1,39,6,5,2,2043.9602,1,1,1,1,1,1,2
15011,5,57,2,39,11,1,1,2934.6397,1,1,1,1,1,1,1
16011,5,41,1,38,11,1,5,4503.7529,1,1,1,2,1,2,2
16011,5,22,2,39,12,7,2,11268.5701,1,1,1,1,1,1,2
16011,5,74,2,40,11,5,2,1801.5146,2,2,1,2,2,2,2
16011,5,80,1,39,10,5,1,1841.5476,1,1,1,2,2,2,2
16011,5,74,2,44,9,5,1,1839.6184,1,1,1,2,2,2,2
16011,5,72,2,39,6,5,2,1710.6735,2,2,1,2,2,2,2
16011,5,71,2,38,13,6,1,1766.906,2,1,1,1,1,1,1
16011,5,65,1,38,12,5,1,1790.507,1,1,1,1,2,2,2
16011,5,80,2,39,10,5,1,1829.5256,2,1,1,2,2,2,2
15011,5,29,1,40,6,1,1,3471.2212,1,1,1,1,1,1,1
16011,5,74,2,40,12,5,1,2067.7121,2,1,1,1,1,2,2
16011,5,53,2,39,1,5,4,3889.1323,2,1,1,2,2,2,2
16011,5,17,1,37,15,1,2,5123.4723,1,1,1,1,1,1,2
15011,6,32,1,43,16,1,4,8936.2044,1,1,1,1,1,1,1
15011,6,49,1,44,16,1,4,8329.5247,1,1,1,1,1,1,1
15011,6,47,1,44,16,1,4,6298.4114,1,1,1,1,1,1,1
15011,6,52,1,42,15,1,1,7754.5698,1,1,2,1,1,2,2
15011,6,41,2,39,13,1,1,9230.644,2,1,1,1,1,2,2
15011,6,28,1,43,16,1,4,7540.3032,1,1,1,1,1,1,1
15011,6,28,2,43,15,1,1,9075.3572,1,1,1,1,1,1,1
16011,6,68,2,35,16,5,4,7426.925,2,1,1,1,1,2,2
16011,6,28,1,43,15,1,4,7575.452,1,1,1,1,1,1,1
16011,6,58,2,44,16,4,1,6658.0707,1,1,1,1,1,1,2
16011,6,27,1,45,15,1,1,8317.5561,1,1,1,1,1,1,1
15011,6,85,2,40,16,5,1,5436.6253,2,1,1,1,1,1,2
15011,6,20,1,39,5,1,3,22674.4372,2,1,1,1,1,2,2
16011,6,20,1,39,13,1,1,15819.3184,2,1,1,1,1,1,1
16011,6,17,1,39,3,1,1,15831.8522,1,1,1,1,2,2,2
15011,6,22,2,43,16,7,4,21397.1611,1,1,1,1,1,1,1
15011,6,16,2,35,16,7,4,24807.6526,1,1,1,1,2,2,1
15011,6,79,1,43,12,5,1,5409.5301,1,1,1,2,1,2,2
15011,6,30,1,43,15,1,4,7914.2616,1,1,1,1,1,2,2
15011,6,40,2,39,14,7,1,9230.644,2,1,1,1,2,2,2
15011,6,43,1,38,14,1,4,8927.0426,1,1,1,1,1,1,2
15011,6,75,2,39,14,5,1,5128.0582,1,2,1,1,1,1,2
15011,6,85,2,43,14,5,1,5128.0582,1,1,1,1,1,2,2
15011,6,49,1,46,16,1,4,8329.5247,1,1,1,1,1,1,1
15011,6,49,2,44,15,1,1,8601.3635,1,1,1,1,1,1,1
15011,6,65,1,39,7,6,1,6102.5442,2,1,1,2,2,2,2
15011,6,54,2,44,16,1,1,8786.2857,1,1,1,1,1,2,1
15011,6,47,2,43,2,2,1,7459.0846,2,1,1,1,1,1,2
16011,6,61,1,43,16,1,1,8118.7887,1,1,1,1,1,2,2
16011,6,34,2,43,16,1,4,9714.8212,1,1,1,1,1,1,2
16011,6,45,1,43,15,1,1,8540.5171,1,1,1,1,1,1,1
16011,6,29,1,43,15,1,2,9986.5662,1,1,1,1,2,2,1
16011,6,45,1,46,16,2,1,7882.9465,1,1,1,1,1,1,2
15011,6,37,2,36,7,1,1,8560.8678,2,1,1,1,2,2,2
15011,6,39,2,42,10,7,4,8704.3615,1,1,1,1,1,2,1
15011,6,60,2,43,15,1,4,8413.328,1,1,1,1,1,2,1
15011,6,40,2,40,13,1,8,17093.9755,2,1,1,1,1,1,2
15011,6,18,1,40,13,7,1,20568.4065,1,1,1,1,2,2,2
15011,6,30,1,33,15,7,1,10070.9883,2,1,1,1,2,2,2
16011,6,47,2,38,8,1,1,8086.5866,2,1,1,1,2,2,2
16011,6,26,2,42,11,1,4,13473.2122,1,1,1,1,1,1,1
16011,6,48,2,35,4,4,1,8801.8245,2,1,1,1,2,2,2
16011,6,56,2,41,16,1,1,10024.5575,1,1,1,1,1,2,2
16011,6,75,2,43,14,7,1,5811.6464,2,1,1,1,2,2,2
16011,6,60,1,44,16,1,1,8270.962,1,1,1,1,2,1,1
16011,6,42,1,39,11,1,1,8410.8692,2,1,1,1,1,1,2
15012,6,56,2,35,9,4,1,10188.8395,1,1,1,2,1,2,1
15012,6,21,1,39,8,1,3,32413.3491,2,1,1,1,1,2,2
16011,6,62,2,40,4,5,1,7678.8472,1,1,1,1,1,2,2
16011,6,46,1,39,13,1,1,8802.081,1,1,1,1,1,2,2
16011,6,61,2,36,5,6,1,7678.8472,2,1,1,1,1,2,2
16011,6,62,2,38,6,7,1,9599.0957,2,1,1,1,1,1,2
15011,6,68,1,40,7,7,1,8154.4429,1,1,1,1,2,2,2
15011,6,29,1,39,8,7,3,13157.3322,2,1,1,1,2,2,2
15011,6,72,2,40,5,6,1,5328.8626,1,1,1,1,2,2,2
15011,6,70,2,39,12,5,1,7129.566,2,1,1,2,2,2,2
16011,6,24,2,43,14,1,1,18975.8778,1,1,1,1,1,1,2
16011,6,40,2,43,15,7,1,9114.1499,1,1,1,1,1,2,2
16011,6,65,1,43,10,6,1,6116.8978,1,1,1,1,2,2,2
15011,6,63,1,40,7,5,1,7010.9137,1,1,1,1,2,2,2
15012,6,31,2,39,15,7,4,8562.2513,2,1,1,1,2,1,2
16011,6,59,2,40,14,1,1,7911.8526,1,1,1,1,1,1,2
16011,6,66,2,40,8,1,1,8493.8472,1,1,1,1,1,1,1
15011,6,80,2,40,4,5,2,5502.6922,1,1,1,1,2,2,2
15011,6,73,1,42,15,5,4,7666.8802,1,1,1,1,2,2,2
15011,6,66,2,43,14,5,4,6794.962,2,1,1,1,1,2,2
15011,6,41,1,46,15,1,1,7638.5553,2,2,2,1,1,1,1
15011,6,47,1,39,16,1,2,13267.1343,1,1,1,1,1,2,2
15011,6,18,1,38,14,1,1,15464.2355,1,1,1,1,1,1,2
15011,6,40,1,40,14,6,1,8421.8997,1,1,1,1,1,1,2
15011,6,39,2,43,16,1,1,6775.2904,1,1,1,1,1,1,2
15011,6,85,2,44,8,4,1,7686.2425,1,1,1,1,2,2,2
15011,6,74,2,43,13,5,1,5048.8615,2,1,1,1,2,2,2
15011,6,59,2,43,16,5,4,9348.7688,1,1,1,1,2,1,2
15011,6,30,2,43,12,1,1,7890.814,2,1,1,1,1,2,2
15011,6,76,1,44,14,5,4,8369.8746,2,1,1,1,2,2,2
15011,6,27,1,40,13,2,1,10048.8766,2,1,1,1,1,2,2
15011,6,79,1,34,12,5,1,8390.8039,2,2,1,2,1,1,2
15011,6,73,1,45,16,1,1,5685.9037,1,1,1,1,1,2,2
15011,6,77,1,40,13,5,1,5872.5859,1,1,1,1,2,2,2
15011,6,17,2,38,16,7,4,13719.0574,1,1,1,1,1,1,2
15011,6,73,2,45,10,5,1,4836.9056,1,1,1,1,2,2,2
15011,6,30,2,43,16,1,4,11757.7458,1,1,1,1,1,1,1
15011,6,51,2,43,12,1,2,12681.761,1,1,1,1,1,2,2
15011,6,64,2,43,13,1,4,8530.9793,1,1,1,1,2,1,2
15011,6,85,2,44,14,5,4,7536.4925,1,1,1,1,2,2,2
15011,6,40,1,42,15,1,1,9475.7097,1,1,1,1,1,2,2
15011,6,45,2,43,15,1,1,8741.9392,1,1,1,1,1,1,1
15011,6,57,1,43,15,1,1,8161.8762,1,1,1,1,2,1,2
15011,6,51,2,42,13,7,1,9374.5993,1,1,1,1,1,2,2
15011,6,17,2,37,7,7,1,13093.4545,1,1,1,1,2,2,2
15011,6,21,2,38,1,7,1,15026.9078,1,1,1,1,1,1,2
15011,6,61,2,43,16,1,4,7050.0454,1,1,1,1,2,1,2
15011,6,37,2,40,13,7,1,7040.351,1,1,1,1,1,2,2
15011,6,25,1,43,16,1,8,19035.1009,1,1,1,1,1,2,1
15011,6,45,2,45,16,1,1,7496.4285,1,1,1,1,1,2,2
15011,6,40,2,45,16,1,4,12179.7105,1,1,1,1,1,2,2
15011,6,32,1,42,13,1,6,12463.646,1,1,1,1,1,1,1
15011,6,27,1,43,16,1,1,8856.0353,1,1,1,1,1,1,1
15011,6,59,2,40,5,5,1,7571.978,1,1,1,1,1,2,2
15011,6,30,2,40,5,1,1,7669.4918,1,1,1,1,1,1,1
15011,6,80,2,43,5,7,4,8644.8278,2,1,1,2,2,2,2
15011,6,35,2,44,12,1,1,7812.3507,1,1,1,1,1,1,1
15011,6,49,2,37,1,6,2,7440.6128,2,1,1,1,2,2,2
15011,6,18,2,39,11,7,2,10597.5189,2,1,1,1,1,1,2
15011,6,52,1,43,14,1,1,13414.1766,1,1,1,1,2,1,2
15011,6,72,1,33,9,5,1,8493.0849,1,2,1,2,2,2,2
15011,6,59,2,39,14,1,1,8432.4022,1,1,1,1,1,2,1
15011,6,37,2,44,16,1,1,7040.351,1,1,1,1,1,1,1
15011,6,30,1,40,10,1,1,10867.8735,1,1,1,1,1,1,1
15011,6,47,1,39,7,2,1,7386.2933,2,2,1,1,1,2,2
15011,6,67,1,43,14,1,4,8369.8746,1,1,1,1,1,1,1
15011,6,69,1,42,13,1,1,6603.2586,1,1,1,1,1,2,2
16011,6,34,2,44,16,1,2,7953.6557,1,1,1,1,1,2,2
16011,6,71,2,37,7,5,1,6185.4877,1,1,1,1,1,2,2
16011,6,68,1,33,14,5,1,6206.9738,2,1,1,1,1,1,2
16011,6,54,1,43,15,1,4,6231.6439,1,1,1,1,1,2,2
16011,6,64,1,42,16,1,1,8891.1783,2,1,1,1,1,2,2
16011,6,50,1,44,15,1,1,9788.3397,1,1,1,1,1,1,1
16011,6,62,2,39,16,5,1,5673.2877,1,1,1,1,1,1,2
16011,6,62,1,39,13,1,4,7700.4306,2,1,1,1,2,2,2
16011,6,74,1,43,13,5,1,7182.8487,2,1,1,1,2,2,2
16011,6,48,1,40,7,6,1,12061.5548,2,1,1,1,1,1,2
16011,6,50,1,42,15,2,4,8400.8287,2,1,1,1,1,1,1
16011,6,75,1,44,16,5,1,7019.5688,2,1,1,1,2,2,2
16011,6,77,2,40,16,5,3,11594.2308,1,1,1,1,1,2,2
16011,6,27,2,39,8,7,1,8966.7298,1,1,1,1,2,2,1
16011,6,18,2,39,16,7,1,19594.5903,1,1,1,1,2,2,2
16011,6,23,2,39,7,1,1,14045.7867,1,1,1,1,1,1,1
16011,6,22,2,43,12,7,1,16202.9901,1,1,1,1,2,2,1
16011,6,40,1,44,14,1,4,5321.7294,1,1,1,1,1,1,1
16011,6,69,1,40,9,5,2,5180.8873,1,1,1,1,1,2,2
16011,6,16,1,37,14,7,1,15862.5293,1,1,1,1,2,2,2
16011,6,42,2,44,4,1,2,10011.5789,1,1,1,1,1,2,1
16011,6,26,2,39,8,7,1,6406.7949,1,1,1,1,1,2,2
16011,6,52,1,40,13,1,4,9234.8512,2,1,1,1,1,1,1
16011,6,70,2,39,13,5,1,7538.2263,2,1,1,1,2,1,2
16011,6,85,1,36,3,5,1,7112.8032,1,1,1,1,2,1,2
16011,6,38,2,39,15,6,1,9265.2551,1,1,1,2,2,2,2
16011,6,28,2,43,15,2,1,7581.0672,1,1,1,1,1,1,1
16011,6,34,2,44,14,1,4,10819.4657,1,1,1,1,1,1,1
16011,6,66,1,40,15,5,1,6172.1257,2,1,1,1,1,2,2
16011,6,54,1,43,16,1,1,9788.3397,1,1,1,1,1,2,2
16011,6,61,2,43,15,5,1,7716.9026,2,1,1,1,1,2,2
16011,6,62,2,43,14,1,4,5699.2191,1,1,1,1,1,2,1
16011,6,27,2,43,15,1,8,9831.7121,1,1,1,1,1,2,1
16011,6,35,1,45,16,1,4,8219.8002,1,1,1,1,1,1,1
16011,6,72,2,40,12,5,4,6351.3124,2,1,1,2,2,2,2
16011,6,41,1,45,16,1,1,8292.7186,1,1,1,1,1,1,1
16011,6,30,2,43,15,1,4,6070.9736,1,1,1,1,1,1,1
16011,6,34,2,39,9,1,1,7763.5846,1,1,1,1,1,1,2
16011,6,34,1,44,16,1,1,9526.9348,1,1,1,1,1,1,2
16011,6,31,2,43,16,4,1,7421.7864,1,1,1,1,1,1,2
16011,6,44,2,43,13,1,2,5822.1409,1,1,1,1,1,1,2
16011,6,73,2,46,15,1,1,5443.9797,2,1,2,1,1,2,1
16011,6,41,2,45,16,1,1,7633.197,1,1,1,1,1,1,1
16011,6,20,2,40,9,1,1,17705.1136,1,1,1,1,1,1,2
16011,6,76,2,43,10,7,3,12204.1062,2,1,1,1,1,1,2
16011,6,21,1,39,12,7,1,14169.5386,1,1,1,1,2,1,2
16011,6,37,2,43,15,1,1,9407.2734,1,1,1,1,1,1,1
16011,6,33,1,44,16,4,1,9526.9348,1,1,1,1,1,2,1
16011,6,30,2,39,9,1,1,7903.6956,2,2,2,1,1,1,2
16011,6,49,2,35,10,1,1,8846.6297,1,1,1,1,1,1,2
16011,6,64,2,40,10,5,1,5716.1405,1,1,1,1,1,2,2
15011,6,39,1,44,16,1,1,8548.2998,1,1,1,1,1,1,2
15011,6,38,2,44,16,1,1,8276.9854,1,1,1,1,1,1,1
16011,6,59,1,44,14,7,4,8421.0207,1,1,1,1,1,2,1
16011,6,29,2,39,11,1,4,10276.9668,1,1,1,1,1,1,2
15011,6,40,1,43,16,1,1,8435.0798,1,1,1,1,1,2,1
15011,6,56,2,40,12,1,1,7039.6642,1,1,1,1,1,1,1
15011,6,80,2,43,8,5,1,5906.8874,2,2,1,1,2,2,2
15011,6,72,2,42,9,2,3,8390.3844,2,1,1,1,1,1,2
16011,6,54,1,40,14,1,1,8339.9105,1,1,1,1,1,1,2
16011,6,62,2,42,4,6,1,6620.6416,2,1,1,1,2,2,2
16011,6,62,2,43,16,5,1,7761.8055,1,1,1,1,1,1,2
16011,6,38,2,43,14,1,1,7671.5083,1,1,1,1,1,2,1
15011,6,56,1,41,15,1,1,10261.2252,1,1,1,1,2,2,2
15011,6,60,2,40,14,7,1,9257.5721,2,1,1,1,1,1,2
15011,6,53,2,39,12,1,1,8877.0426,1,1,1,1,2,2,2
15011,6,80,1,44,14,5,4,9354.662,2,2,1,2,2,2,2
16011,6,56,1,43,14,7,4,11936.842,1,1,1,1,1,2,1
16011,6,68,1,44,16,1,4,8314.9494,2,1,1,1,1,2,2
16011,6,41,2,41,13,1,1,8685.3,2,1,1,1,1,1,2
16011,6,66,1,41,6,5,1,7455.7028,2,1,1,1,2,2,1
15013,6,27,1,43,14,1,4,10288.6758,1,1,1,1,1,2,2
15011,6,44,1,44,16,1,1,8330.8358,1,1,1,1,1,1,2
15011,6,35,2,43,16,1,1,8606.8367,1,1,1,1,1,1,2
15011,6,71,1,46,16,5,1,5094.5191,2,1,1,1,1,1,2
15011,6,76,2,43,16,5,4,7595.0865,2,1,1,1,1,2,2
15012,6,18,1,38,14,7,1,16050.0001,1,1,2,1,2,1,2
15011,6,69,2,40,13,5,4,8817.3677,1,1,1,1,1,1,2
15011,6,78,1,39,9,5,4,7117.227,1,2,1,2,2,2,2
15011,6,37,1,43,16,1,1,7824.0087,1,1,1,1,1,2,1
15011,6,42,1,39,10,1,1,10201.6209,1,2,1,1,1,1,2
15011,6,76,2,43,14,5,1,4582.5928,1,1,1,1,1,2,2
15011,6,52,1,40,15,1,4,6834.7312,1,1,1,1,1,2,1
15011,6,73,1,45,12,2,1,6566.4517,1,1,1,1,1,1,2
15011,6,60,1,39,14,1,1,9313.4812,2,1,1,1,1,1,2
15011,6,53,2,41,8,6,2,8007.531,2,1,1,1,2,2,2
15011,6,34,1,44,16,1,4,7565.028,1,1,1,1,1,1,2
15011,6,53,2,43,16,1,4,8680.7487,1,1,1,1,1,1,1
15011,6,71,1,44,11,2,1,7167.3976,1,1,1,1,2,1,1
15011,6,38,2,43,16,1,1,9242.0937,1,1,1,1,1,2,2
15011,6,18,1,38,11,7,1,14209.5891,1,1,1,1,2,2,2
15011,6,37,2,43,16,1,1,8606.8367,1,1,1,1,1,2,2
16011,6,69,1,43,15,5,4,8509.9841,2,1,1,1,1,1,2
16011,6,66,2,39,6,5,4,7472.6255,1,1,1,1,2,2,2
16011,6,69,2,35,13,5,4,7472.6255,2,1,1,2,1,2,2
16011,6,47,2,44,11,1,4,5790.3855,1,1,1,1,1,2,1
16011,6,76,1,40,14,1,1,5194.9265,2,1,1,1,1,1,2
16011,6,36,1,40,8,1,4,7550.6917,1,1,2,1,1,2,1
16011,6,62,1,40,15,1,1,7501.6885,2,1,1,1,1,1,1
16011,6,46,1,35,10,1,1,8169.5557,2,1,1,1,1,2,2
16011,6,61,2,41,7,1,1,7322.938,1,1,1,1,1,1,1
16011,6,37,1,44,16,1,4,7967.6941,1,1,1,1,1,2,1
16011,6,80,2,31,10,5,4,9131.5284,2,1,1,2,1,2,2
15011,6,67,1,41,14,1,4,7445.7883,1,1,1,1,2,2,2
15011,6,66,2,39,12,5,1,7689.1011,1,1,1,1,1,1,2
15011,6,21,2,40,16,7,4,17136.8477,1,1,1,1,1,1,1
15011,6,48,2,40,15,1,2,12069.5656,1,1,2,1,1,2,2
15011,6,42,1,44,14,1,4,5429.8563,1,1,1,1,1,1,1
15011,6,48,2,42,16,1,1,7974.8689,1,1,1,1,1,1,1
15011,6,63,2,43,16,6,4,6849.2112,1,1,1,1,2,1,2
15011,6,32,1,39,14,1,1,9132.4091,1,1,1,1,1,1,2
15011,6,15,2,36,15,7,1,11439.0573,1,1,1,1,2,2,2
15011,6,44,2,44,15,1,1,10450.9332,1,1,1,1,1,1,2
15011,6,59,2,44,16,1,4,6303.9289,1,1,1,1,1,2,1
15011,6,69,2,40,8,5,2,5593.1641,2,1,1,1,1,2,2
15011,6,69,2,43,16,1,1,5940.4382,1,1,1,1,1,2,2
15011,6,18,1,38,12,7,1,16506.8324,1,1,1,1,2,2,2
15011,6,56,1,39,16,1,1,9134.8542,1,1,1,2,1,2,2
15011,6,70,2,44,13,1,1,4831.5693,1,1,1,1,1,1,2
16011,6,39,1,43,16,1,1,8383.6191,1,1,1,1,1,1,2
16011,6,66,1,43,11,1,1,5394.0252,2,1,1,1,1,2,2
16011,6,71,2,43,15,5,1,4753.6665,2,1,1,1,1,2,2
16011,6,36,1,40,14,1,2,9540.19,2,1,1,1,1,2,2
16011,6,20,2,40,10,4,1,18288.4804,1,1,1,1,1,1,1
16011,6,18,2,40,16,7,1,18803.3173,1,1,1,1,1,2,1
16011,6,61,1,40,14,1,1,6702.1993,2,1,1,1,1,2,2
16011,6,85,1,46,13,4,1,5434.7462,1,1,1,1,1,2,2
16011,6,49,1,44,14,1,1,9685.8221,1,1,1,1,1,1,2
16011,6,55,1,35,10,1,1,8479.3952,2,1,1,1,1,2,2
16011,6,45,2,36,9,6,1,7338.8163,2,1,1,1,1,2,2
16011,6,34,2,39,13,1,1,10865.7861,1,1,1,2,1,1,1
16011,6,72,1,43,5,5,1,7377.3748,1,1,1,1,1,1,2
16011,6,69,1,40,7,5,1,7074.8383,1,1,1,2,2,2,2
16011,6,15,2,35,16,7,1,10403.9323,1,1,1,1,2,1,2
16011,6,70,1,33,11,5,1,6146.4773,2,1,1,2,1,2,2
16011,6,66,1,40,15,2,4,8282.9557,1,1,1,1,1,1,1
16011,6,17,2,39,13,7,1,15376.3152,1,1,1,2,1,2,2
16011,6,34,1,42,15,1,2,9434.2897,2,1,1,1,1,2,2
15011,6,46,1,39,14,1,4,6609.1539,1,1,1,1,1,1,2
15011,6,27,1,40,8,7,1,10037.4527,1,1,1,1,1,1,1
15011,6,37,1,40,16,1,1,9173.0771,1,1,1,1,1,1,1
15011,6,58,2,40,11,5,1,8283.0019,1,1,1,1,1,2,2
15011,6,67,1,40,12,5,1,7005.7478,2,1,1,1,1,2,2
15011,6,75,2,42,9,5,2,6374.6539,2,1,1,1,1,1,2
15011,6,62,2,43,15,1,1,7186.7011,1,1,1,1,1,2,1
16011,6,38,2,43,16,1,4,9048.8555,1,1,1,1,1,1,1
16011,6,29,2,44,15,1,1,10605.345,1,1,1,1,1,1,2
15011,6,61,1,39,16,1,1,8850.2619,1,1,1,1,1,2,2
15011,6,22,2,39,9,1,1,18696.0035,2,1,1,1,1,1,2
15011,6,51,2,39,13,7,4,8893.6045,1,1,1,1,2,2,2
15011,6,65,1,43,16,1,2,5082.9006,1,1,1,1,1,1,2
15011,6,77,1,39,8,5,1,8439.7477,2,1,1,2,1,2,2
16011,6,64,2,39,10,5,2,7826.4306,2,1,1,1,1,2,2
16011,6,30,2,43,14,1,1,8377.0462,1,1,1,1,1,1,2
16011,6,49,1,40,1,1,1,8540.5171,1,1,1,1,1,1,2
16011,6,53,1,42,15,1,1,8554.3543,2,1,1,1,1,1,2
16011,6,69,1,31,12,5,1,6234.4295,2,1,1,2,2,2,2
16011,6,39,1,39,14,1,1,9307.5687,1,1,1,1,1,1,2
16011,6,29,1,40,13,1,1,10086.2752,1,1,1,1,1,2,2
16011,6,77,1,39,12,5,1,6520.7808,2,1,1,2,2,2,2
16011,6,18,2,38,12,7,1,12115.3014,1,1,1,1,2,2,1
16011,6,46,1,43,11,6,1,8369.8768,2,1,1,2,2,2,2
15011,6,20,2,40,16,7,1,18020.9529,1,1,1,1,2,2,2
15011,6,60,2,42,14,1,1,7625.4503,1,1,1,1,1,2,2
15011,6,16,1,37,16,7,1,13896.1259,1,1,1,1,1,2,1
15012,6,20,2,39,11,4,7,20921.9756,1,1,1,1,1,2,1
15011,6,48,1,43,15,6,1,9383.0136,1,1,1,1,2,2,2
15011,6,34,1,46,16,1,4,7914.2616,1,1,1,1,1,1,2
15011,6,68,1,39,14,5,1,5810.3518,2,1,1,1,2,2,2
15011,6,66,1,39,15,1,1,6102.5442,1,1,1,1,1,2,2
15012,6,38,1,43,15,1,4,8028.7163,1,1,1,1,1,2,2
15011,6,69,2,43,12,5,1,5720.5356,1,1,1,1,1,1,2
15011,6,80,1,42,12,5,1,4987.729,1,1,1,1,1,1,2
15011,6,80,2,43,9,5,1,5236.3924,2,1,1,1,1,2,2
15011,6,80,1,40,13,5,2,5082.9006,1,1,1,1,1,2,2
15011,6,41,1,42,10,1,1,8217.8151,1,1,1,1,1,2,2
