hrhhid2,gestfips,prtage,pesex,peeduca,hefaminc,pemlr,ptdtrace,pwsswgt,pwprmwgt,pelaptop,pedesktp,petablet,pemphone,peinhome
16011,6,56,2,34,12,6,1,4044.4396,8484.0745,2,2,2,1,1
16011,6,51,1,33,12,1,1,5020.0278,0,2,2,2,1,1
16011,6,11,1,-1,12,-1,1,5005.8933,0,1,2,2,1,1
16011,6,31,1,39,12,1,1,4447.6179,0,2,2,2,1,2
16011,6,10,2,-1,12,-1,1,6312.9405,0,2,2,2,1,2
16011,6,33,2,39,12,7,1,4525.2406,0,2,2,2,1,1
16011,6,34,1,39,12,1,1,4447.6179,0,2,2,2,2,2
16011,6,24,1,42,16,3,1,4070.003,14450.9647,1,2,2,1,1
16011,6,50,1,42,16,1,1,3627.0312,0,2,2,2,1,1
16011,6,26,1,39,16,4,1,3988.1807,0,2,2,2,1,1
16011,6,78,1,40,16,5,1,3728.9504,0,2,2,2,1,1
16011,6,76,2,39,16,5,1,3527.8537,0,2,2,2,1,1
16011,6,21,2,41,16,1,1,4080.3326,0,1,2,2,1,1
16011,6,80,2,43,12,5,1,3170.0266,4783.2027,1,2,1,1,1
16011,6,80,2,33,8,5,1,3791.9692,0,2,2,2,1,1
16011,6,57,1,40,8,1,1,4456.0872,8894.6992,1,2,2,1,1
16011,6,47,2,42,14,1,1,3383.8357,7449.2399,1,1,2,1,1
16011,6,21,1,42,14,1,1,4070.003,0,1,2,2,1,1
16011,6,37,1,40,10,1,1,5320.2915,0,2,2,1,1,1
16011,6,35,2,40,10,1,1,5022.7884,10969.9659,1,2,1,1,1
16011,6,68,1,43,6,5,1,3407.9013,5394.0252,1,2,2,2,1
16011,6,34,1,39,15,1,1,4215.0306,7719.5086,1,1,1,1,1
16011,6,33,2,40,15,1,1,5387.1947,0,1,1,1,1,1
16011,6,15,1,36,15,7,1,7801.2466,0,1,1,1,1,1
16011,6,8,1,-1,15,-1,1,7406.2201,0,1,1,1,2,1
16011,6,50,2,39,11,1,1,3830.7771,8433.1451,1,1,1,1,1
16011,6,45,1,35,11,1,1,5490.6927,0,1,1,1,1,1
16011,6,29,2,39,7,7,1,5393.3839,10878.2695,2,2,1,1,1
16011,6,4,2,-1,7,-1,1,4508.1901,0,2,2,1,1,1
16011,6,26,1,39,7,1,1,4764.5967,0,2,2,2,2,1
16011,6,60,1,40,11,1,1,4562.5829,9107.273,1,2,2,1,1
16011,6,43,1,39,15,7,1,5093.8613,0,1,2,2,1,1
16011,6,66,2,40,15,1,1,3709.485,0,1,2,2,1,1
16011,6,40,1,38,15,6,1,5093.8613,9951.4767,2,2,2,1,1
16011,6,3,1,-1,15,-1,1,5426.8246,0,2,2,2,2,2
15011,6,52,2,45,16,1,1,3586.579,7592.8997,1,2,1,1,1
15011,6,56,1,45,16,1,1,4521.9242,0,1,2,1,1,1
15011,6,16,2,36,16,7,4,7531.2115,0,2,2,2,2,2
15011,6,16,2,36,16,7,4,7531.2115,0,2,2,2,2,2
15011,6,60,2,44,16,5,4,3298.945,6173.5087,1,2,1,1,1
15011,6,58,1,44,16,1,4,3557.4552,0,1,2,1,1,1
15011,6,28,2,43,16,1,4,6570.1499,0,1,2,1,1,1
15011,6,28,1,43,16,7,4,5624.5617,0,2,2,1,1,1
15011,6,50,2,43,16,1,1,4622.7549,9786.5165,1,1,2,2,1
15011,6,56,1,44,16,1,1,5726.2285,0,1,1,2,2,1
15011,6,18,1,40,16,1,1,5153.9591,0,1,1,2,2,1
15011,6,22,2,40,16,1,1,5770.1623,0,1,1,2,2,1
15011,6,66,2,43,15,1,1,3149.6504,4752.4574,1,2,1,1,1
15011,6,79,2,40,15,5,1,3221.9769,0,2,1,1,1,1
15011,6,49,1,39,15,1,1,4624.0083,8680.4786,1,1,2,1,1
15011,6,66,2,39,15,6,1,3391.6425,0,2,2,2,1,2
15011,6,70,2,39,15,5,1,3641.4472,0,2,2,2,2,2
15011,6,66,2,43,15,5,1,3791.2359,5720.5356,2,1,1,1,1
15011,6,68,1,40,15,5,1,4449.0863,0,2,1,1,1,1
15011,6,85,2,45,14,5,3,3771.0583,7013.7587,2,1,2,1,1
15011,6,59,1,44,16,1,1,3679.0386,0,1,2,1,1,1
15011,6,60,1,44,16,1,4,3635.2329,7866.9227,1,2,1,1,1
15011,6,50,1,39,16,1,1,5102.2958,0,2,1,1,1,1
15011,6,48,2,39,16,1,1,3622.604,0,1,2,1,1,1
15011,6,26,2,41,16,1,1,4491.2708,9058.7385,1,2,2,1,1
15011,6,26,2,39,16,1,1,4491.2708,0,1,2,2,1,1
15011,6,21,1,40,16,7,1,4387.6965,0,1,2,1,1,1
15011,6,71,1,39,14,5,4,4485.475,8241.7542,1,2,2,2,1
15011,6,64,2,39,14,5,4,4362.2407,0,2,2,2,2,1
15012,6,41,2,43,11,1,4,4050.766,8973.8989,1,2,1,1,1
15012,6,10,2,-1,11,-1,4,2541.2503,0,2,2,1,2,1
15012,6,68,2,31,11,5,4,3974.6761,0,2,2,2,1,1
15011,6,30,2,43,16,1,1,4829.6684,0,1,2,1,1,1
15011,6,29,1,40,16,2,1,5220.1869,9560.3761,1,1,1,1,1
15011,6,73,2,44,14,5,1,3114.2994,4699.1168,2,1,2,1,1
15011,6,75,1,40,14,5,1,3489.8987,0,1,1,1,1,1
15011,6,42,2,42,9,1,1,4226.4098,9230.644,1,2,1,1,1
15011,6,46,1,38,9,7,1,3850.1401,0,2,2,2,1,2
15011,6,15,1,34,9,7,1,4578.6772,0,2,2,2,1,2
15011,6,39,1,46,16,1,1,4363.7846,8015.8566,1,1,2,1,1
15011,6,24,2,44,16,1,1,5505.4513,0,1,1,2,1,1
15012,6,46,2,41,13,1,1,3776.6156,7995.2132,1,2,2,1,1
15012,6,24,1,39,13,1,1,4875.5463,0,1,2,2,1,1
15012,6,16,2,37,13,1,1,4476.2061,0,1,2,2,1,1
15011,6,50,1,39,14,1,1,4868.2322,9138.9511,1,2,2,2,1
15011,6,54,2,39,12,7,1,3552.6888,0,2,2,2,1,1
15011,6,61,1,39,12,1,1,4433.8249,0,2,1,2,1,1
15011,6,34,2,42,12,1,1,4382.5795,8839.5119,1,2,2,1,1
15011,6,31,2,42,12,1,1,4382.5795,0,1,2,2,1,1
15011,6,85,2,33,4,5,1,3155.3183,4761.0096,2,2,2,1,1
15011,6,73,2,43,3,6,1,4142.7951,6250.9976,2,2,2,1,1
16011,6,31,1,43,15,1,1,4877.0092,10542.3513,1,2,2,1,1
16011,6,36,1,43,15,2,1,4202.5403,8210.1729,2,2,1,1,1
16011,6,47,1,43,16,1,4,3254.4271,0,1,1,1,1,1
16011,6,48,2,46,16,1,4,2605.2321,0,1,1,1,1,1
16011,6,16,1,36,16,7,4,3748.7139,13505.7192,1,2,1,1,1
16011,6,10,1,-1,16,-1,4,2557.2168,0,1,2,1,1,1
16011,6,80,2,43,13,5,1,3170.0266,4783.2027,1,1,1,1,1
16011,6,45,1,44,16,1,1,4199.1705,7882.9465,1,2,1,1,1
16011,6,45,2,46,16,1,1,3715.7225,0,1,2,2,1,1
16011,6,12,2,-1,16,-1,1,4388.6301,0,1,2,1,1,1
16011,6,45,1,43,16,1,1,4549.4521,0,2,2,2,2,2
16011,6,34,2,43,16,1,1,4462.9931,0,2,2,2,2,2
16011,6,4,1,-1,16,-1,1,5209.3685,0,2,2,2,2,2
16011,6,31,1,39,14,1,4,3894.5956,0,2,2,2,2,2
16011,6,28,2,43,14,1,4,6600.7762,0,2,2,2,2,2
16011,6,25,1,39,14,1,4,5650.7802,0,2,2,2,2,2
16011,6,29,2,41,14,1,1,5007.4471,0,1,2,2,1,1
16011,6,40,2,40,14,1,1,4951.7794,10814.8795,1,2,2,1,1
16011,6,22,2,43,12,1,1,5251.3871,17730.3881,1,1,2,1,1
16011,6,22,2,43,12,1,1,5251.3871,0,1,2,2,1,1
16011,6,63,2,38,10,1,1,3705.3871,0,2,2,2,2,2
16011,6,40,2,42,16,1,1,3848.0794,8404.3556,1,2,2,1,1
16011,6,80,2,32,16,5,1,3982.924,0,2,2,2,1,2
16011,6,43,1,35,16,1,1,4481.7767,0,2,2,2,1,1
16011,6,53,1,39,15,1,1,4270.6334,8017.1011,1,1,1,1,1
16011,6,28,1,43,14,7,4,3963.259,8038.3452,1,2,2,1,1
16011,6,28,1,44,14,4,4,3963.259,0,1,2,2,1,1
16011,6,28,2,44,14,7,4,3747.2973,0,1,1,2,1,1
16011,6,40,2,42,16,1,1,4580.2755,0,1,2,1,1,1
16011,6,42,1,43,16,1,1,4014.4428,0,1,2,1,1,1
16011,6,15,1,35,16,7,1,5263.337,17170.2564,1,2,1,1,1
16011,6,14,1,-1,16,-1,1,5974.1241,0,1,2,1,1,1
16011,6,40,1,41,14,1,1,4367.1727,8022.0803,1,2,2,1,1
16011,6,30,2,41,14,1,1,4852.1816,0,1,2,2,1,1
16011,6,7,1,-1,14,-1,1,4927.5899,0,2,2,1,2,1
16011,6,55,2,39,12,6,1,3944.4023,8274.2249,2,2,2,1,1
16011,6,50,2,39,12,1,1,3751.5232,0,2,2,2,1,1
16011,6,19,1,39,12,1,1,4723.882,0,2,2,2,1,1
16011,6,19,2,40,12,7,1,5215.3491,0,2,2,2,1,1
16011,6,71,2,43,16,5,1,3085.2729,0,2,2,1,1,1
16011,6,37,2,44,16,1,1,4533.4703,0,1,1,1,1,1
16011,6,36,1,44,16,1,1,4293.4241,7886.6111,1,2,1,1,1
16011,6,5,2,-1,16,-1,1,3736.3674,0,2,2,1,2,1
16011,6,26,1,39,6,1,1,4637.5228,8493.271,2,1,2,1,1
16011,6,27,2,39,6,7,1,5539.7611,0,1,2,2,1,1
16011,6,46,1,38,14,2,8,6494.2822,14652.524,1,2,1,1,1
16011,6,45,2,38,14,1,8,3259.6167,0,1,2,1,1,1
16011,6,80,2,43,16,5,1,3126.0487,4716.8452,2,1,1,1,1
16011,6,85,2,39,4,5,1,3170.0266,0,2,2,2,2,2
16011,6,69,2,40,1,5,1,3873.4958,5844.6562,1,2,2,1,1
16011,6,45,2,39,11,1,1,3313.8285,7295.1247,1,2,2,1,1
16011,6,20,2,39,11,7,1,3995.9157,0,2,2,2,2,2
16011,6,29,2,43,11,1,1,4566.1897,8744.2986,1,1,1,1,1
16011,6,43,2,39,7,7,1,4072.2352,0,1,2,2,1,1
16011,6,15,2,35,7,7,1,5592.9166,18342.0862,1,2,2,1,1
16011,6,14,2,-1,7,-1,1,2642.8832,0,1,2,2,1,1
16011,6,11,1,-1,7,-1,1,3415.9977,0,1,2,2,1,1
16011,6,46,1,35,7,1,1,3709.6914,0,1,2,1,1,1
16011,6,44,1,43,16,1,1,4401.5964,8085.3133,1,2,1,1,1
16011,6,45,2,44,16,1,1,4029.716,0,1,1,1,1,1
16011,6,5,2,-1,16,-1,1,4393.9987,0,1,2,2,1,1
16011,6,85,1,44,16,1,1,3036.2542,4805.7822,2,1,1,1,1
16011,6,33,1,41,7,1,1,4254.0595,7790.9871,1,2,2,1,1
16011,6,62,1,40,9,6,20,5579.7963,11137.7106,2,1,2,2,1
16011,6,49,2,40,9,1,20,4994.6507,0,2,2,2,2,1
16011,6,25,2,40,9,1,20,6841.5077,0,2,1,2,2,1
16011,6,31,1,43,12,1,1,5040.3876,9231.0873,2,2,2,1,1
15011,6,27,1,43,4,1,1,3969.6764,8581.022,1,2,1,1,1
15011,6,24,1,43,4,1,1,5596.7715,0,1,2,1,1,1
15011,6,54,1,43,15,1,4,3723.0497,6942.5108,1,2,2,1,1
15011,6,72,2,43,12,5,4,3974.6761,7392.4657,2,2,2,1,1
15011,6,48,2,44,1,1,2,4012.7945,6742.8679,1,2,1,1,1
15011,6,22,2,43,15,7,1,4061.4007,13319.448,1,2,2,1,1
15011,6,37,1,41,15,1,1,4660.5195,0,1,2,2,1,1
16011,6,75,1,42,13,5,4,4507.8984,8282.9557,1,1,2,1,1
16011,6,76,2,42,13,5,4,4162.3601,0,1,1,1,1,1
16011,6,37,2,39,9,1,4,3693.2801,8181.9394,1,2,2,1,1
16011,6,39,1,39,9,4,4,4333.9033,0,1,1,2,1,1
16011,6,12,2,-1,9,-1,4,5208.3285,0,1,2,2,1,1
16011,6,8,1,-1,9,-1,4,4123.8043,0,1,2,2,1,1
16011,6,85,2,43,16,1,1,3104.4428,4684.2444,1,1,1,1,1
16011,6,68,2,41,15,5,4,4162.3601,7741.5375,1,2,1,1,1
16011,6,71,1,39,15,5,4,4507.8984,0,1,2,1,1,1
16011,6,32,2,43,13,1,1,4370.6595,8369.8563,2,2,2,1,1
16011,6,31,1,43,16,1,1,3973.0686,7276.3736,1,1,1,1,1
16011,6,46,2,39,11,1,4,2605.2321,5635.9102,2,2,1,1,1
16011,6,11,2,-1,11,-1,4,4305.5389,0,2,2,1,2,1
16011,6,72,2,31,4,5,4,4778.73,0,2,2,2,2,2
16011,6,39,2,43,13,2,4,3834.2332,8494.2011,2,2,2,1,1
16011,6,39,1,40,13,1,4,4573.2521,0,2,2,2,1,1
16011,6,11,2,-1,13,-1,4,4305.5389,0,1,2,2,2,1
16011,6,8,1,-1,13,-1,4,5292.1961,0,1,2,2,2,1
15011,6,57,1,44,16,1,1,4758.8686,8292.2644,1,2,2,1,1
15011,6,53,2,43,16,1,1,3774.5122,0,1,2,1,1,1
15011,6,79,2,42,13,5,1,3576.6587,5396.7634,2,1,1,1,1
15011,6,24,2,39,12,7,7,7588.2853,0,2,2,2,1,1
15011,6,27,1,39,12,1,7,6966.6137,15059.3296,2,2,2,1,1
15011,6,4,1,-1,12,-1,7,5207.197,0,2,2,2,2,1
15011,6,3,1,-1,12,-1,7,5207.197,0,2,2,2,2,1
15011,6,58,1,39,9,6,1,4449.8769,8882.303,2,2,2,1,1
15011,6,74,1,40,14,1,4,5299.9184,9738.2384,2,1,2,1,1
15011,6,72,2,43,14,1,4,4795.5864,0,2,1,1,1,1
15011,6,5,2,-1,14,-1,4,4324.4468,0,2,2,1,2,1
16011,6,44,2,39,16,1,1,5540.7835,10603.3984,2,2,2,1,1
16011,6,44,1,36,16,1,1,5160.1355,0,2,2,2,1,1
16011,6,22,1,39,16,1,1,5787.6699,0,2,2,2,1,1
16011,6,20,1,39,16,1,1,5787.6699,0,2,2,2,1,1
16011,6,60,2,36,16,6,1,4100.9048,0,2,2,2,1,1
16011,6,69,2,37,16,6,1,3738.8911,0,2,2,1,2,1
16011,6,13,1,-1,16,-1,1,4635.1826,0,1,1,2,1,1
16011,6,11,1,-1,16,-1,1,6510.019,0,1,2,2,1,1
16011,6,68,1,41,8,5,4,4628.7258,0,1,2,2,1,1
16011,6,56,2,42,8,5,4,3916.116,7328.4569,1,2,1,1,1
16011,6,48,1,43,14,1,1,6487.6569,14637.5758,1,1,1,1,1
16011,6,68,2,40,14,5,1,5043.1056,0,1,2,2,1,1
16011,6,66,1,39,14,7,1,5281.4272,0,2,2,1,1,1
16011,6,64,2,39,14,6,1,4771.651,0,2,2,2,1,1
15011,6,48,1,39,15,6,1,5580.674,0,2,2,2,1,1
15011,6,46,2,39,15,7,1,4388.8503,0,2,2,2,1,1
15011,6,22,1,39,15,1,1,5483.9882,0,2,1,2,1,1
15011,6,16,2,35,15,7,1,5412.8019,17751.3963,1,2,2,1,1
15011,6,19,1,39,15,4,1,4902.7279,0,2,2,2,1,1
16011,6,78,1,42,7,5,1,3362.5912,5322.3083,1,2,2,1,1
16011,6,40,2,43,16,1,1,4072.2352,8893.9206,1,2,2,1,1
16011,6,24,1,43,16,1,1,3985.7999,0,1,1,2,1,1
16011,6,60,2,44,16,1,1,3614.8616,0,1,2,1,1,1
16011,6,60,2,43,9,5,1,3731.381,6738.3758,2,2,2,1,1
15011,6,51,2,42,16,1,1,4099.3782,9024.4487,2,2,1,1,1
15011,6,61,1,43,16,1,1,4535.9504,0,2,2,1,1,1
15011,6,15,2,35,16,7,1,3529.2174,0,2,2,1,1,1
15011,6,47,2,42,16,1,1,3589.5515,0,2,2,1,1,1
15011,6,71,2,39,16,5,1,3085.8847,0,2,2,1,1,1
16011,6,23,1,43,9,1,1,6382.1314,20820.0296,1,2,2,1,1
15011,6,75,1,46,16,5,4,4312.3935,0,1,2,1,1,1
15011,6,60,2,39,16,5,4,3648.4842,6827.6219,1,2,1,1,1
15011,6,37,2,41,16,1,4,4151.5393,0,1,2,2,1,1
15011,6,13,1,-1,16,-1,4,4054.5491,0,1,2,2,1,1
15012,6,30,1,44,16,1,4,4827.8017,9791.8246,1,1,2,1,1
15012,6,31,2,43,16,2,4,4432.3704,0,1,2,2,1,1
15011,6,55,1,43,16,1,4,3814.5831,0,1,2,2,1,1
15011,6,56,2,43,16,1,4,4577.4591,8566.0669,1,2,2,1,1
15011,6,26,1,43,16,1,4,3983.5356,0,1,2,2,1,1
15011,6,24,2,43,16,1,4,7523.5239,0,1,2,2,1,1
15011,6,33,2,44,16,1,4,5231.5962,10361.1787,1,2,2,1,1
15011,6,34,1,44,16,1,4,4623.3176,0,1,2,1,1,1
15011,6,85,1,43,13,5,1,3779.8188,5982.6961,2,1,2,2,1
15011,6,43,2,42,15,1,1,5021.2231,10966.5472,1,2,1,1,1
15011,6,34,1,39,15,1,1,5311.3775,0,2,2,2,1,1
15011,6,43,1,43,16,1,8,6196.0672,12104.7698,1,2,2,1,1
15011,6,14,2,-1,16,-1,8,5508.1266,0,1,2,2,1,1
15011,6,13,2,-1,16,-1,8,7521.5545,0,1,2,2,1,1
15011,6,8,2,-1,16,-1,8,9344.0996,0,1,2,2,2,1
15011,6,70,1,40,12,5,4,4706.7733,8648.3747,2,1,2,2,2
16011,6,54,1,43,16,1,1,4264.695,8005.9532,1,2,1,1,1
16011,6,15,1,34,16,7,1,4354.5058,0,1,2,1,1,1
16011,6,13,1,-1,16,-1,1,3644.9234,0,1,1,2,1,1
16011,6,74,2,40,12,5,1,3215.257,0,2,2,2,2,2
16011,6,85,1,44,12,5,1,3603.0323,0,2,2,2,2,2
16011,6,53,2,46,16,1,4,4190.933,0,1,1,1,1,1
16011,6,53,1,46,16,1,4,3924.9435,0,1,1,2,1,1
16011,6,16,2,36,16,7,4,6443.6943,20786.2674,1,2,1,1,1
16011,6,36,2,39,16,1,1,5624.4873,12284.0998,1,1,1,1,1
16011,6,50,2,44,16,1,1,4149.0153,0,1,2,1,1,1
16011,6,29,2,43,16,1,1,4909.5627,0,1,2,1,1,1
16011,6,6,2,-1,16,-1,1,5974.0303,0,2,2,1,2,1
16011,6,38,1,46,16,1,1,4274.6915,7852.2011,1,2,2,1,1
16011,6,60,2,43,16,1,1,3897.6947,0,1,2,2,1,1
16011,6,63,1,43,16,1,1,4208.6136,7333.4525,1,1,1,1,1
16011,6,31,1,43,16,1,1,5574.4412,0,1,2,2,1,1
16011,6,37,2,41,15,1,1,5013.8135,0,1,1,2,1,1
16011,6,44,1,42,15,1,1,4347.9389,0,1,1,2,1,1
16011,6,19,1,40,15,1,1,4787.0905,0,1,1,2,1,1
16011,6,18,1,39,15,1,1,4787.0905,15616.6271,1,1,2,1,2
16011,6,12,2,-1,15,-1,1,4430.1889,0,1,1,2,1,1
16011,6,10,2,-1,15,-1,1,4512.6893,0,1,1,2,2,1
16011,6,52,1,41,13,5,3,6613.4586,0,2,2,2,1,1
16011,6,49,2,41,13,1,1,3610.6175,0,2,2,2,1,1
16011,6,24,1,43,13,1,1,4430.6459,0,2,2,2,1,1
16011,6,20,1,41,13,7,7,6822.2353,24223.0489,2,2,2,1,1
16011,6,68,2,39,13,5,1,4427.8753,0,2,2,2,1,1
16011,6,43,1,43,16,1,4,4546.5117,0,1,2,2,2,2
16011,6,38,1,44,16,1,4,4900.2611,0,1,2,2,2,2
16011,6,47,2,40,4,6,6,3420.4352,7399.4427,2,2,2,1,1
16011,6,42,1,44,14,1,1,4212.5019,7737.9647,1,2,2,2,1
16011,6,40,2,44,14,1,1,4806.2509,0,1,2,2,2,1
16011,6,12,1,-1,14,-1,1,4368.0168,0,2,2,2,2,2
16011,6,6,1,-1,14,-1,1,3975.5849,0,2,2,2,2,2
16011,6,39,1,44,15,1,5,6148.2813,0,1,2,2,1,1
16011,6,35,2,44,15,1,4,3935.927,8719.4893,1,2,2,1,1
15011,6,51,1,33,13,1,1,4180.5081,0,1,2,1,1,1
15011,6,48,2,33,13,1,1,3900.2015,0,2,2,2,1,1
15011,6,21,1,42,13,1,1,4691.0764,16656.1498,2,1,2,1,1
15011,6,54,2,39,7,7,1,4044.9992,8904.7377,2,2,2,1,1
15011,6,57,2,37,7,1,1,4661.612,9778.7252,2,2,2,1,1
15011,6,35,2,43,16,1,1,3959.4123,0,1,2,1,1,1
15011,6,57,1,41,16,3,1,4331.9314,7548.3321,1,2,1,1,1
16011,6,75,1,41,13,5,1,3448.465,0,1,1,2,1,1
16011,6,61,2,43,13,1,1,3562.6963,6433.7538,1,1,2,1,1
16011,6,61,1,43,1,5,1,4458.8064,0,1,2,1,1,1
16011,6,62,2,42,1,5,1,3435.96,0,1,2,1,1,1
16011,6,36,1,39,1,7,1,4032.9152,7408.0811,2,1,1,1,1
16011,6,34,1,39,1,6,1,4016.3769,0,2,1,2,2,1
15011,6,35,2,40,14,1,1,4657.9914,8913.999,1,2,1,1,1
15011,6,41,1,39,14,1,1,4039.3728,0,2,2,2,2,1
15011,6,16,1,36,14,7,1,4447.3585,0,1,2,1,1,2
15011,6,12,1,-1,14,-1,1,4258.5069,0,2,2,2,1,2
15011,6,21,2,39,12,7,1,6180.6059,20867.7325,1,1,1,1,1
15011,6,20,1,39,12,1,1,6480.8965,0,2,2,2,2,2
15011,6,3,2,-1,12,-1,1,5555.4507,0,2,2,2,2,2
16011,6,62,2,43,15,1,1,3935.838,0,2,2,2,2,2
16011,6,64,1,43,15,1,1,4921.0968,0,2,2,2,2,2
16011,6,18,1,40,15,7,1,4853.0652,0,2,2,2,2,2
16011,6,66,1,39,14,5,1,4301.7358,0,1,1,1,1,1
16011,6,60,2,40,14,1,1,3935.838,7107.5979,2,1,1,1,1
15012,6,34,2,40,15,1,1,4721.5227,9523.1486,1,2,2,1,1
15011,6,79,2,43,7,5,1,3807.6528,0,2,2,2,2,2
16011,6,57,1,43,14,5,5,4127.6774,0,2,2,2,2,2
16011,6,57,2,43,14,5,5,8285.3281,15504.819,2,2,2,2,2
16011,6,50,2,33,6,1,1,3795.8252,0,2,2,2,2,2
16011,6,28,1,36,6,6,1,4749.3767,10266.4555,2,2,2,1,1
16011,6,17,2,38,6,7,1,5276.9375,0,2,2,2,2,2
15011,6,75,2,40,3,5,1,3438.7106,5188.6157,2,2,1,1,1
16011,6,44,1,44,16,1,1,4394.3797,0,1,2,2,1,1
16011,6,41,2,44,16,1,1,3972.952,7603.039,1,2,2,1,1
16011,6,13,2,-1,16,-1,1,4896.1955,0,2,2,1,1,1
16011,6,11,1,-1,16,-1,1,4251.7852,0,2,2,1,2,1
16011,6,39,1,43,16,1,1,5271.7493,10299.0025,2,1,2,1,1
16011,6,35,2,43,16,1,4,3716.6488,0,2,1,2,1,1
16011,6,69,1,40,15,1,1,3376.8077,0,2,2,2,2,2
16011,6,70,2,40,15,5,1,3121.707,4710.2941,2,2,2,1,1
16011,6,85,2,45,10,5,1,3097.5267,0,2,1,1,2,1
16011,6,85,1,43,10,5,1,3402.3002,5385.1597,1,1,2,1,1
16011,6,38,2,41,13,7,1,5892.9885,0,2,2,2,2,2
16011,6,48,1,39,13,1,1,7236.3979,0,2,2,2,2,2
16011,6,8,2,-1,13,-1,1,5708.8089,0,2,2,2,2,2
16011,6,4,2,-1,13,-1,1,5600.7926,0,2,2,2,2,2
16011,6,69,2,41,11,5,1,3439.155,5189.2863,1,1,1,1,1
16011,6,56,2,39,15,7,1,4386.7651,0,1,1,2,1,1
16011,6,57,1,40,15,1,1,4437.0478,7731.496,1,1,2,1,1
16011,6,30,1,39,15,1,1,5304.499,0,1,1,2,1,1
16011,6,21,1,39,15,1,1,5795.0675,0,1,1,2,1,1
16011,6,30,2,39,15,7,1,4599.6778,0,1,1,2,1,1
16011,6,56,1,41,15,1,1,3730.5771,6500.4803,1,2,1,1,1
16011,6,17,2,37,15,7,1,4865.3814,0,1,2,1,1,1
16011,6,59,2,41,15,1,2,5682.2518,0,2,2,2,2,2
16011,6,62,1,41,15,1,2,4789.9228,0,2,2,2,2,2
16011,6,42,2,41,13,1,1,4720.5521,0,2,2,2,2,2
16011,6,20,2,39,13,7,1,5700.5118,0,2,2,2,2,2
15011,6,61,1,39,16,3,1,4663.5192,0,1,1,2,1,1
15011,6,55,2,39,16,1,1,4149.8953,0,1,1,1,1,1
15011,6,56,1,39,16,7,1,4703.9999,8196.6564,1,1,1,1,1
15011,6,21,1,39,10,1,1,5071.8606,16545.6148,1,2,2,1,1
16011,6,41,1,43,7,7,1,4662.2359,9108.2441,2,2,2,2,1
16011,6,40,2,39,7,7,1,4003.0227,0,1,2,2,1,1
16011,6,19,2,40,7,7,1,4776.4659,0,1,2,1,1,1
16011,6,16,1,36,7,7,1,4196.4741,0,1,2,1,1,1
16011,6,46,2,36,4,3,1,4278.6875,0,2,2,2,1,2
16011,6,16,2,36,4,7,1,5276.9375,17305.8261,1,2,2,1,1
16011,6,53,2,39,11,1,1,3463.5142,0,1,2,2,1,1
16011,6,46,1,36,11,7,1,4054.3465,0,1,2,2,1,1
16011,6,15,2,35,11,7,1,3143.4493,10309.0073,1,2,2,1,1
16011,6,13,2,-1,11,-1,1,3659.5983,0,1,2,2,1,1
16011,6,9,1,-1,11,-1,1,4190.9378,0,1,2,2,1,1
16011,6,24,1,39,2,1,1,4053.4816,14392.3038,2,2,2,1,1
16011,6,47,2,39,2,6,1,3303.2592,0,2,2,2,2,2
15011,6,75,1,40,15,5,1,4478.2348,0,1,2,1,1,1
15011,6,69,2,40,15,5,1,4174.7777,0,2,1,2,1,1
15011,6,77,2,39,15,5,1,4236.7303,0,2,1,2,1,1
15011,6,57,2,40,15,7,1,4751.2025,9966.6604,1,2,1,1,1
15011,6,56,1,44,16,1,1,5351.4804,0,1,1,2,1,1
15011,6,53,2,44,16,1,1,4888.3175,0,1,2,2,1,1
15011,6,17,2,38,16,7,1,6885.6404,22581.6007,1,2,1,1,1
15011,6,8,2,-1,16,-1,1,5802.3647,0,1,2,1,1,1
15011,6,73,2,43,10,1,1,3300.1488,4979.542,1,2,2,1,1
16011,6,47,2,37,11,1,1,3673.352,0,2,2,2,1,1
16011,6,26,2,40,11,1,1,4554.1877,0,2,2,2,1,1
16011,6,22,2,38,11,1,1,5780.6953,18957.9103,2,2,2,1,1
16011,6,68,1,35,11,1,1,3983.3725,0,2,2,2,1,1
16011,6,66,2,43,10,5,4,5029.1308,0,1,2,2,1,1
16011,6,67,2,43,10,5,4,5029.1308,9353.6368,1,2,2,1,1
16011,6,76,2,32,11,5,1,4191.6253,0,2,2,2,2,2
16011,6,55,2,39,11,2,1,3817.1369,0,2,2,2,2,2
16011,6,68,2,39,7,1,1,3925.561,0,2,2,2,2,2
15011,6,37,1,39,11,1,4,5140.6975,9175.932,1,2,2,1,1
15011,6,44,2,39,11,7,4,5353.4737,0,1,2,2,1,1
15011,6,11,1,-1,11,-1,4,2874.5142,0,1,2,1,2,1
15011,6,10,1,-1,11,-1,4,2874.5142,0,1,2,1,2,1
15011,6,6,1,-1,11,-1,4,3887.0117,0,1,2,2,2,1
15011,8,67,2,43,15,2,1,2870.6336,4331.4534,1,2,1,1,1
15011,8,42,1,39,15,6,1,6038.6403,0,1,2,1,1,1
15011,8,28,1,43,16,1,1,6103.9067,11178.8418,1,2,2,1,1
15011,8,27,2,43,16,1,8,5411.0796,0,2,2,2,1,1
15011,8,27,1,43,16,1,1,6103.9067,0,1,2,2,1,1
15011,8,27,1,43,16,4,1,6103.9067,0,1,2,2,1,1
